id,teks,tanggal,sumber,sentimen,teks_clean,teks_processed,teks_visual
c48fae1b-4b2a-48fc-b8ca-240070027ed9,aplikasi di saya ada bug awalnya aku pilih pick up dan milih lokasi terdekat dan pesenan gw ku masukin keranjang knp gw milih pickup dlu biar tau ada apa aja barang yg alfa terdekat habis itu ku pindah lokasi rumah saya dan ngebug untung blm kebeli,2026-06-30 23:07:47,playstore,negatif,aplikasi di saya ada bug awalnya aku pilih pick up dan milih lokasi terdekat dan pesenan gw ku masukin keranjang knp gw milih pickup dlu biar tau ada apa aja barang yg alfa terdekat habis itu ku pindah lokasi rumah saya dan ngebug untung blm kebeli,aplikasi bug awal pilih pick up milih lokasi dekat pesan ku masukin keranjang knp milih pickup dulu biar tau apa barang alfa dekat habis ku pindah lokasi rumah ngebug untung belum kebel,bug awal pilih pick up milih lokasi dekat ku masukin keranjang knp milih pickup dulu biar tau apa dekat habis ku pindah lokasi rumah ngebug untung belum kebel
c7ef1196-2821-4d8a-8bcd-2b9238eab7d1,pengirimannya selalu lama tidak seperti dulu 1 jam sampai . sekarang 3 hari setelah order belum di kirim juga,2026-06-30 20:15:46,playstore,netral,pengirimannya selalu lama tidak seperti dulu jam sampai sekarang hari setelah order belum di kirim juga,kirim selalu lama tidak dulu jam sekarang hari order belum kirim,selalu lama dulu sekarang hari order belum
7b00aef3-0810-443e-9252-870e8c6b2dd7,bilangin sama programmer nya ..multithread dihalaman utama nya bentrok..di hape yang sensitip akan langsung bikin nutup aplikasi.. Bini gw jadi nya ini belum bisa belanja bulanan ooy..,2026-06-30 16:50:33,playstore,positif,bilangin sama programmer nya multithread dihalaman utama nya bentrokdi hape yang sensitip akan langsung bikin nutup aplikasi bini gw jadi nya ini belum bisa belanja bulanan ooy,bilangin sama programmer multithread halaman utama bentrokdi hape sensitip langsung bikin nutup aplikasi bini jadi belum belanja bulan ooy,bilangin programmer multithread halaman utama bentrokdi hape sensitip langsung bikin nutup bini belum bulan ooy
efe64639-ce98-4ec5-b99e-6793e1f33a35,aplikasi sering keluar sendiri saat baru masuk,2026-06-30 15:54:18,playstore,negatif,aplikasi sering keluar sendiri saat baru masuk,aplikasi sering keluar sendiri baru masuk,sering keluar sendiri baru masuk
6ab32dfa-7da9-413a-8371-98047a8f46cb,"kurirnya taruh barang belanjaan berat diatas kap mobil, ngawur, jelas saja kap mobil jadi beret beret, gak tanggungjawab kurir Alfamart, nih pengiriman hari ini tgl 30 Juni 2026",2026-06-30 14:13:46,playstore,netral,kurirnya taruh barang belanjaan berat diatas kap mobil ngawur jelas saja kap mobil jadi beret beret gak tanggungjawab kurir alfamart nih pengiriman hari ini tgl juni,kurir taruh barang belanja berat atas kap mobil ngawur jelas kap mobil jadi beret beret tidak tanggungjawab kurir alfamart kirim hari tanggal juni,kurir taruh berat atas kap mobil ngawur jelas kap mobil beret beret tanggungjawab kurir hari tanggal juni
b66d47e7-7330-49d0-9a65-f60a19bc47da,"apk nya sering eror, sering logout sendiri",2026-06-30 13:48:36,playstore,negatif,apk nya sering eror sering logout sendiri,aplikasi sering eror sering logout sendiri,sering eror sering logout sendiri
5d5115e3-e5d0-4257-ac93-c80f194dc0d2,"kenapa sekarang bayar Ongkir ya ??? katanya bebas bayar ongkir, tapi sekarang bayar ongkir 👎🏻👎🏻👎🏻. kecewa berat lebih baik uninstall ada bayar ongkir 👎🏻👎🏻👎🏻",2026-06-30 13:46:37,playstore,negatif,kenapa sekarang bayar ongkir ya katanya bebas bayar ongkir tapi sekarang bayar ongkir kecewa berat lebih baik uninstall ada bayar ongkir,sekarang bayar ongkir kata bebas bayar ongkir sekarang bayar ongkir kecewa berat lebih baik uninstall bayar ongkir,sekarang bayar ongkir kata bebas bayar ongkir sekarang bayar ongkir kecewa berat baik uninstall bayar ongkir
514c7f45-1891-45ee-8476-c9d9e27a883c,mantap membantu bangget,2026-06-30 13:15:07,playstore,positif,mantap membantu bangget,mantap bantu bangget,mantap bantu bangget
6c9e878f-b704-4ba3-a9d3-5f25030ca502,"delivery nya gak pernah bisa, gak usah ada aplikasi alfagift kalo delivery gak bisa, percuma download, bukannya membantu malah bikin mumet",2026-06-30 12:59:29,playstore,negatif,delivery nya gak pernah bisa gak usah ada aplikasi alfagift kalo delivery gak bisa percuma download bukannya membantu malah bikin mumet,delivery tidak pernah tidak usah aplikasi alfagift kalau delivery tidak percuma download bukan bantu malah bikin mumet,delivery pernah usah delivery percuma download bukan bantu bikin mumet
f104ba2e-845e-4a14-8c9b-ef7dad15fba0,"kenapa gabisa milih toko sihhhh, kalo pas dapetnya toko X selalu ga pas, konyol kurirnya",2026-06-30 12:39:58,playstore,netral,kenapa gabisa milih toko sihhhh kalo pas dapetnya toko x selalu ga pas konyol kurirnya,tidak milih toko sihhhh kalau pas dapetnya toko x selalu tidak pas konyol kurir,milih sihhhh pas dapetnya x selalu pas konyol kurir
953d5b2e-b0b7-495d-901d-39240b891e69,beli roti sandwich coklat kok dikasihnya udh tanggal hari ini 😌,2026-06-30 11:23:49,playstore,positif,beli roti sandwich coklat kok dikasihnya udh tanggal hari ini,beli roti sandwich coklat kasih tanggal hari,roti sandwich coklat kasih tanggal hari
d8cd049d-f577-45b1-b471-96f75ccc4ae2,"Nggak bisa akses Chat WA ke tokonya, tolonglah jaman udah canggih 😌 maksimal 1 jam setelah pembayaran dikirim melebihi 1 jam🤧 nggak ada fitur pembatalan juga, harusnya kalo melebihi 1 jam customer ada pilihan bisa membatalkan. Aplikasi nge bug, kukira hpku yg bermasalah, TPI pas buka aplikasi lain lancar2 aja. payahhh",2026-06-30 10:56:59,playstore,negatif,nggak bisa akses chat wa ke tokonya tolonglah jaman udah canggih maksimal jam setelah pembayaran dikirim melebihi jam nggak ada fitur pembatalan juga harusnya kalo melebihi jam customer ada pilihan bisa membatalkan aplikasi nge bug kukira hpku yg bermasalah tpi pas buka aplikasi lain lancar aja payahhh,tidak akses chat whatsapp toko jaman canggih maksimal jam bayar kirim lebih jam tidak fitur batal kalau lebih jam customer pilih batal aplikasi nge bug kira hpku masalah pas buka aplikasi lancar payahhh,akses chat whatsapp jaman canggih maksimal bayar fitur batal customer pilih batal nge bug kira hpku masalah pas buka lancar payahhh
decc69af-e5ed-4aac-948f-267e5d121015,"baru buka aplikasi nya, harus menyetujui syarat dan ketentuan, sedangkan syarat dan ketentuan nya gk muncul², cuma layar putih gitu aja, tolong lah perbaiki",2026-06-30 10:25:48,playstore,positif,baru buka aplikasi nya harus menyetujui syarat dan ketentuan sedangkan syarat dan ketentuan nya gk muncul² cuma layar putih gitu aja tolong lah perbaiki,baru buka aplikasi tuju syarat syarat tidak muncul cuma layar putih gitu baik,baru buka tuju syarat syarat muncul cuma layar putih gitu baik
9f8ac740-b8e4-436b-9c0c-9f2eb51596c3,"Ngelag mulu aplikasinya, sudah 2 minggu kayak gini, jadi gagal-gagal terus mau belanja. Sudah banyak konsumen yang komplen masalah ini disini, jawabnya selalu sama disuruh hubungi Shalma untuk membantu, padahal ini aplikasi bermasalah dibanyak orang, kenapa gak diperbaiki aja aplikasinya, dari pada ribet nyuruh orang hubungi Shalma itu. Rugi dikalian juga, orang jadi batal belanja karena aplikasi kalian yang gak berfungsi gini.",2026-06-30 07:25:42,playstore,negatif,ngelag mulu aplikasinya sudah minggu kayak gini jadi gagalgagal terus mau belanja sudah banyak konsumen yang komplen masalah ini disini jawabnya selalu sama disuruh hubungi shalma untuk membantu padahal ini aplikasi bermasalah dibanyak orang kenapa gak diperbaiki aja aplikasinya dari pada ribet nyuruh orang hubungi shalma itu rugi dikalian juga orang jadi batal belanja karena aplikasi kalian yang gak berfungsi gini,ngelag mulu aplikasi minggu kayak gin jadi gagalgagal terus mau belanja banyak konsumen komplen masalah sini jawab selalu sama suruh hubung shalma bantu padahal aplikasi masalah banyak orang tidak baik aplikasi ribet nyuruh orang hubung shalma rugi kali orang jadi batal belanja aplikasi kalian tidak fungsi gin,ngelag mulu minggu kayak gin gagalgagal terus banyak konsumen komplen masalah sini jawab selalu suruh hubung shalma bantu masalah banyak orang baik ribet nyuruh orang hubung shalma rugi kali orang batal kalian fungsi gin
e0918801-5170-454d-87a3-553287c63688,"karyawan alfamart cabang sumberbaru jember jawatimur atas nama sely eka tolong ramah dikit ke pelanggan ya trimakasih. perkara ga bilang TOP UP pas mau isi dana aja dipermasalahin, ketus bngt. gasuka. klo pelanggan nanya dana ya pasti itu mau top up! harus jelas bngt bilang mau "" TOP UP dana gitu?",2026-06-30 07:14:23,playstore,positif,karyawan alfamart cabang sumberbaru jember jawatimur atas nama sely eka tolong ramah dikit ke pelanggan ya trimakasih perkara ga bilang top up pas mau isi dana aja dipermasalahin ketus bngt gasuka klo pelanggan nanya dana ya pasti itu mau top up harus jelas bngt bilang mau top up dana gitu,karyawan alfamart cabang sumberbaru jember jawatimur atas nama sely eka ramah dikit langgan trimakasih perkara tidak bilang top up pas mau isi dana dipermasalahin ketus bngt gasuka kalau langgan nanya dana mau top up jelas bngt bilang mau top up dana gitu,karyawan cabang sumberbaru jember jawatimur atas nama sely eka ramah dikit langgan trimakasih perkara bilang top up pas isi dana dipermasalahin ketus bngt gasuka langgan nanya dana top up jelas bngt bilang top up dana gitu
ea0fabe5-1eba-4c37-ad44-b5065c341ec9,"Sudah 3 hari tidak bisa pesan, eror terus keluar sndri apk nya",2026-06-30 06:34:56,playstore,negatif,sudah hari tidak bisa pesan eror terus keluar sndri apk nya,hari tidak pesan eror terus keluar sndri aplikasi,hari eror terus keluar sndri
5703f8ef-95bf-466b-8953-032cd73b0821,Lemot parah,2026-06-30 06:24:54,playstore,negatif,lemot parah,lot parah,lot parah
d3cf5a91-2d35-418c-b847-c251bb3fd1d0,fungsi produk online buat apa kalo ga tersedia semua percuma pake apps nya sengaja supaya bisa beli cushion eh malah gabisa di co buat apa ada fiturnya KLO gitu hapus aja gaguna!!!,2026-06-30 04:19:26,playstore,negatif,fungsi produk online buat apa kalo ga tersedia semua percuma pake apps nya sengaja supaya bisa beli cushion eh malah gabisa di co buat apa ada fiturnya klo gitu hapus aja gaguna,fungsi produk online buat apa kalau tidak sedia semua percuma pakai apps sengaja beli cushion eh malah tidak co buat apa fiturnya kalau gitu hapus gaguna,fungsi produk online buat apa sedia semua percuma apps sengaja cushion eh co buat apa fiturnya gitu hapus gaguna
9c044dc8-6d6e-4ad1-92d9-0c8d839c0476,"aplikasinya gabisa dibuka, tiap buka aplikasinya langsung kembali teruss, error apa gimna si, udh beberapa hari gitu teruss, tolong dong perbaiki",2026-06-30 01:36:37,playstore,negatif,aplikasinya gabisa dibuka tiap buka aplikasinya langsung kembali teruss error apa gimna si udh beberapa hari gitu teruss tolong dong perbaiki,aplikasi tidak buka tiap buka aplikasi langsung teruss error apa gimna si beberapa hari gitu teruss baik,buka tiap buka langsung teruss error apa gimna si beberapa hari gitu teruss baik
c20bfc27-64f8-46f8-b94f-cab98aa0eb78,"Jadi kecewa sama Alfagift. pertama keranjang gak bisa diakses, setelah bisa co rh gak bisa bayar pake metode pembayaran apapun. komplen ke Instagram dijawab bot seringnya. komplen ke email aja terus, ampun dah",2026-06-30 00:50:54,playstore,negatif,jadi kecewa sama alfagift pertama keranjang gak bisa diakses setelah bisa co rh gak bisa bayar pake metode pembayaran apapun komplen ke instagram dijawab bot seringnya komplen ke email aja terus ampun dah,jadi kecewa sama alfagift pertama keranjang tidak akses co rh tidak bayar pakai metode bayar apa komplen instagram jawab bot sering komplen email terus ampun dah,kecewa pertama keranjang akses co rh bayar metode bayar apa komplen instagram jawab bot sering komplen email terus ampun dah
c02cbe45-010e-46cd-aa34-2b1eace46a72,"Aku msh terkesan dg layanan Alfagift, wlo pernah terlambat msh dalam batas wajar. Utk kedepan tentu aku tidak akan membeli barang konsumsi yg memiliki masa kadaluwarsa kurang bbrp hari, lebih baik datang sendiri ke toko, maklum dekat rumah. Shg tak terjadi pembatalan.",2026-06-29 23:52:39,playstore,netral,aku msh terkesan dg layanan alfagift wlo pernah terlambat msh dalam batas wajar utk kedepan tentu aku tidak akan membeli barang konsumsi yg memiliki masa kadaluwarsa kurang bbrp hari lebih baik datang sendiri ke toko maklum dekat rumah shg tak terjadi pembatalan,msh kes dg layan alfagift wlo pernah lambat msh batas wajar depan tidak beli barang konsumsi milik masa kadaluwarsa kurang bbrp hari lebih baik datang sendiri toko maklum dekat rumah shg tidak jadi batal,msh kes dg layan wlo pernah lambat msh batas wajar depan konsumsi milik masa kadaluwarsa kurang bbrp hari baik datang sendiri maklum dekat rumah shg batal
9221f551-ec52-4131-a3c9-130e5fac699b,"percuma punya Alfagift, tiap mau nuker point pulsa selalu muncul ""Produk Tidak Tersedia"", udah saya coba berkali kali di jam yg berbeda, hasilnya sama aja, iming-iming belaka",2026-06-29 23:50:29,playstore,negatif,percuma punya alfagift tiap mau nuker point pulsa selalu muncul produk tidak tersedia udah saya coba berkali kali di jam yg berbeda hasilnya sama aja imingiming belaka,percuma punya alfagift tiap mau nuker point pulsa selalu muncul produk tidak sedia coba kali kali jam beda hasil sama imingiming belaka,percuma punya tiap nuker point pulsa selalu muncul produk sedia coba kali kali beda hasil imingiming belaka
b87dac26-be68-415e-a174-b55f884bf501,keren,2026-06-29 22:35:55,playstore,positif,keren,keren,keren
c25afd4c-5343-41d1-8214-3b6f430ebfbd,top,2026-06-29 22:28:54,playstore,positif,top,top,top
6ebf02fa-3c5e-4944-82f2-0aea26c74df8,aplikasi keseringan eror setiap mau buka aplikasi sering kembali mau pilih belanja gk bisa dipencet dan kembali udh saya donlod ulang berkali kali masih sama .jdi susah mau belanja online mau cri barang yg dibutuhkan gk bisa kepencet malah kembali tutup aplikasi nya pdahal hk pencet itu . semoga ada perbaikan . belanja online sangat membantu orang orang yg gk bisa keluar .,2026-06-29 21:58:35,playstore,positif,aplikasi keseringan eror setiap mau buka aplikasi sering kembali mau pilih belanja gk bisa dipencet dan kembali udh saya donlod ulang berkali kali masih sama jdi susah mau belanja online mau cri barang yg dibutuhkan gk bisa kepencet malah kembali tutup aplikasi nya pdahal hk pencet itu semoga ada perbaikan belanja online sangat membantu orang orang yg gk bisa keluar,aplikasi sering eror mau buka aplikasi sering mau pilih belanja tidak pencet donlod ulang kali kali sama jdi susah mau belanja online mau cri barang butuh tidak pencet malah tutup aplikasi pdahal hk pencet moga baik belanja online sangat bantu orang orang tidak keluar,sering eror buka sering pilih pencet donlod ulang kali kali jdi susah online cri butuh pencet tutup pdahal hk pencet moga baik online bantu orang orang keluar
3af5db97-f974-46c6-800b-d528fa255b54,"tolong kah, itu yg paket data yg dkit tolong di isi kembali kah,, kasian orang mau tukar paket baru Trada stok",2026-06-29 16:21:43,playstore,positif,tolong kah itu yg paket data yg dkit tolong di isi kembali kah kasian orang mau tukar paket baru trada stok,paket data dkit isi kasi orang mau tukar paket baru trada stok,paket data dkit isi kasi orang tukar paket baru trada stok
5f84fbdb-a159-4b70-8e04-4ac1ef13de7a,"apk nya sih oke, pengiriman slogan ""Cepat max 1jam"" eh sampe 2jam gak dikrim2, KAPOK KEMAKAN IKLAN",2026-06-29 15:04:28,playstore,positif,apk nya sih oke pengiriman slogan cepat max jam eh sampe jam gak dikrim kapok kemakan iklan,aplikasi oke kirim slogan cepat max jam eh jam tidak krim kapok makan iklan,oke slogan cepat max eh krim kapok makan iklan
